location,1564670558,(38.762350098, -9.094122506),65.82808988727629,4.7
device,1564670744,5A:46:90:41:EA:46,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670744,7B:78:8D:A9:BB:E8,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670744,64:18:A5:E2:36:97,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670744,63:5F:93:88:88:64,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670745,6C:C3:74:ED:BA:F0,"lime-8057DDF9",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670745,8C:45:00:F7:BB:40,"EOS800D",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670745,4F:F6:EB:EA:EE:99,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670745,5F:47:DD:BA:1B:92,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670745,74:65:59:DE:98:73,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670745,62:E5:96:5E:8F:39,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670745,6E:B4:29:14:84:82,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670745,75:05:D5:88:09:F1,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670751,94:65:2D:2E:26:60,"1+3T",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564670754,53:35:EE:FB:A2:2C,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670754,53:E6:CF:6E:15:6D,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670754,57:66:23:A1:51:FD,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670754,5D:34:A2:93:77:EC,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670754,57:87:F1:33:36:40,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670754,40:20:D9:7F:DD:45,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670754,65:1F:83:CD:80:C3,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670754,56:62:0F:D5:96:8E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670755,75:4F:90:89:1A:8C,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670755,59:EF:17:D0:CE:DE,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670755,A8:10:87:2D:1B:A0,"lime-107136FF",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670755,67:21:8B:A0:92:4E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670756,57:9A:9C:FE:02:F5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670767,C0:EE:FB:4A:7D:C2,"OnePlus2",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564670774,45:04:0B:16:C2:61,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670774,5B:2E:5C:84:67:93,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670774,45:19:63:AA:6F:BF,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670774,6D:FD:04:C9:1E:80,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670774,57:87:F1:33:36:40,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670774,68:4C:8F:17:74:BE,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670774,40:20:D9:7F:DD:45,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670774,A8:10:87:2D:1B:A0,"lime-107136FF",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670775,56:62:0F:D5:96:8E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670775,64:18:A5:E2:36:97,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670775,60:C0:1D:DC:65:DC,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670775,5F:47:DD:BA:1B:92,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670775,6E:B4:29:14:84:82,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670775,57:66:23:A1:51:FD,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670775,52:89:F0:36:1D:06,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670775,44:68:90:98:5D:EE,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670775,41:AE:DC:A9:DB:6F,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670775,7F:93:30:17:08:C9,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670775,71:80:61:6A:11:60,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670775,75:4F:90:89:1A:8C,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670775,62:E5:96:5E:8F:39,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670775,68:06:86:20:81:57,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670776,77:00:9A:60:FA:82,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670776,74:65:59:DE:98:73,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670776,7B:78:8D:A9:BB:E8,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670776,73:96:CD:BA:25:0E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670776,6E:C5:96:D9:23:13,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670776,63:5F:93:88:88:64,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670778,94:65:2D:2E:26:60,"1+3T",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564670779,54:B1:21:71:E7:0C,"HUAWEI P8 lite 2017",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564670785,59:8E:55:77:08:CF,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670785,48:16:5C:FE:0A:21,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670785,40:A7:26:F6:7B:FD,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670785,79:3B:E1:AE:CD:C5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670786,55:62:16:15:B6:69,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670787,70:00:63:96:21:07,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670787,75:05:D5:88:09:F1,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670796,94:65:2D:2E:26:60,"1+3T",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564670797,54:B1:21:71:E7:0C,"HUAWEI P8 lite 2017",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564670801,18:01:F1:CE:E3:10,"Android Bluedroid",DEVICE_TYPE_CLASSIC,PHONE,PHONE_SMART
device,1564670804,5D:34:A2:93:77:EC,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670804,60:C0:1D:DC:65:DC,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670804,48:0C:A3:8B:B7:17,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670804,45:19:63:AA:6F:BF,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670804,57:87:F1:33:36:40,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670804,57:66:23:A1:51:FD,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670804,55:62:16:15:B6:69,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670804,7F:93:30:17:08:C9,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670804,6C:D6:29:6C:CC:D1,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670804,73:96:CD:BA:25:0E,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670804,46:BE:AD:DC:54:CF,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670804,40:20:D9:7F:DD:45,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670804,41:AE:DC:A9:DB:6F,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670804,44:68:90:98:5D:EE,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670804,64:18:A5:E2:36:97,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670804,70:00:63:96:21:07,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670805,46:83:15:68:46:32,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670805,5F:F1:5E:44:7C:D1,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670805,75:90:5B:CA:CE:6D,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670805,8C:45:00:F7:BB:40,"EOS800D",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670805,6E:B4:29:14:84:82,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670805,6E:C5:96:D9:23:13,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670805,72:63:78:FF:83:46,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670805,88:4A:EA:6B:58:ED,"smiity.com",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670805,71:80:61:6A:11:60,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670805,53:E6:CF:6E:15:6D,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670805,69:B6:2B:28:92:91,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670805,57:9A:9C:FE:02:F5,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670805,59:EF:17:D0:CE:DE,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670805,6C:C3:74:ED:BA:F0,"lime-8057DDF9",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670805,44:55:8B:A5:B0:37,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670805,5F:47:DD:BA:1B:92,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670806,5B:2E:5C:84:67:93,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670806,40:A7:26:F6:7B:FD,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
device,1564670806,6C:72:2E:D7:47:35,"null",DEVICE_TYPE_LE,UNCATEGORIZED,
